#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
String_truth_inherent_to_Divine_Consciousness;the truth inherent in Divine Consciousness;la vérité inhérente à la conscience divine;Die dem Göttlichen Bewusstsein innewohnende Wahrheit;;la verdad inherente a la conciencia divina;;;;;;;;;x
String_interaction_of_the_soul_and_alchemy;the interaction between the soul and alchemy;l'interaction entre l'âme et l'alchimie;Das Wechselspiel zwischen Seele und Alchemie;;la relación entre el alma y la alquimia;;;;;;;;;x
String_very_definition_of_a_true_magnum_opus;the definition of a true great work;la définition d'un véritable magnum opus;Die Definition eines wahren Magnum Opus;;la definición de una verdadera magnum opus;;;;;;;;;x
String_the_movement_of_celestial_bodies;the movement of celestial bodies;le mouvement des corps célestes;Die Bewegung von Himmelskörpern;;el movimiento de los cuerpos celestes;;;;;;;;;x
String_the_laws_of_the_stars;the laws of the stars;les lois des étoiles;Die Gesetze der Sterne;;las leyes de las estrellas;;;;;;;;;x
String_divinity_of_snails;whether snails, due to their spiral shells, are the most Divine creatures;si les escargots, à cause de leurs coquilles en spirale, sont les créatures les plus divines;Ob Schnecken wegen ihrer spiralförmigen Häuser die göttlichsten aller Geschöpfe sind;;si los caracoles, dada su concha espiral, son las criaturas más divinas;;;;;;;;;x
String_snake_or_staff;whether snakes and staves are symbolically the exact same thing;si les serpents et les bâtons sont symboliquement exactement la même chose;Ob Schlangen und Stäbe in symbolischer Hinsicht genau dasselbe sind;;si las serpientes y los bastones son lo mismo simbólicamente hablando;;;;;;;;;x
String_why_gold_anyways;how it's always lead that must be transmuted into gold, when beer is just as noble;pourquoi c'est toujours le plomb qui doit être transmuté en or, alors que la bière est tout aussi noble;Warum es immer Blei ist, das zu Gold verwandelt werden muss, obgleich doch Bier genauso edel ist;;que el plomo siempre debe transmutarse en oro, cuando la cerveza es igual de noble;;;;;;;;;x
String_medicinal_application_of_alcohol;"the highly medicinal applications of alcohol ""when applied internally""";les utilisations hautement médicinales de l'alcool « lorsqu'il est appliqué à l'intérieur du corps »;"Die zuhöchst medizinischen Applikationen von Alkohol ""bei interner Anwendung""";;"las aplicaciones extremadamente medicinales del alcohol cuando se aplica internamente""";;;;;;;;;x
String_emerald_tablet_kept_at_home;whether it's true that I have an emerald tablet at home or not;si c'est vrai que j'ai une table d'émeraude à la maison ou non;Ob es wahr ist, dass ich eine Smaragdtafel zu Hause habe;;si es cierto o no que he tenido una tabla de esmeralda en casa;;;;;;;;;x
String_procedure_of_previous_debate;the crazy things that happened at the last Great Debate;les choses folles qui sont arrivées au dernier Grand Débat;Die verrückten Begebenheiten während der letzten Großen Debatte;;los acontecimientos inverosímiles del último Gran Debate;;;;;;;;;x
String_soul_leaving_body;how it would be incredible if the soul could leave the body temporarily, then return;comment il serait incroyable que l'âme puisse quitter le corps temporairement, puis revenir;Wie unglaublich es wäre, wenn die Seele vorübergehend den Körper verlassen und danach wieder in ihn zurückkehren könnte;;lo increíble que sería si el alma dejase el cuerpo temporalmente y regresara a él;;;;;;;;;x
String_kings_or_angels_higher_ranked;who is more important in the Divine hierarchy, kings or angels;qui est plus important dans la hiérarchie divine, les rois ou les anges;Wer in der göttlichen Hierarchie wichtiger ist: Könige oder Engel;;quién es más importante en la jerarquía divina, si los reyes o los ángeles;;;;;;;;;x
String_inferno_is_maybe_cool;that perhaps eternal torment is not as bad as the laity has been led to believe;que peut-être le tourment éternel n'est pas aussi mauvais que ce que les laïcs ont été amenés à croire;Ewige Qual ist vielleicht gar nicht so schlecht, wie dem Laienstand gelehrt wurde;;que, quizás, el tormento eterno no sea tan malo como han hecho creer al laicado;;;;;;;;;x
String_eternal_life_not_that_great;the pains and troubles that come with eternal life;les douleurs et les troubles qui viennent avec la vie éternelle;Die mit ewigem Leben einhergehenden Schmerzen und Nöte;;el sufrimiento y los problemas que acarrea la vida eterna;;;;;;;;;x
String_top_ten_alchemists;the top ten maesters of all time;les dix meilleurs alchimistes de tous les temps;Die zehn größten Alchemisten aller Zeiten;;los diez mejores alquimistas de todos los tiempos;;;;;;;;;x
String_that_feeling;that feeling of Divine presence you get from smelling certain liquids at the moment of synthesis;ce sentiment de présence divine que vous obtenez en sentant certains liquides au moment de la synthèse;Dieses Gefühl göttlicher Präsenz, das man beim Riechen gewisser Flüssigkeiten im Augenblick der Synthese empfindet;;esa sensación de la presencia divina al oler ciertos líquidos en el momento de la síntesis;;;;;;;;;x
String_gardening_noble_work;whether gardening is best left for servants, or secretly the most noble work one can do;si c'est mieux de laisser le jardinage aux domestiques, ou si c'est en vérité le travail le plus noble qu'on puisse faire;Ob man Gartenarbeit am besten Dienern überlassen sollte oder ob sie in Wahrheit die edelste Tätigkeit ist, die man verrichten kann;;si es mejor dejar la jardinería para los sirvientes, o si es el trabajo más noble que existe;;;;;;;;;x
String_alchemists_make_better_lovers;the obvious reasons for why maesters make better lovers;les raisons évidentes pour lesquelles les alchimistes font de meilleurs amants;Die offenkundigen Gründe dafür, dass Alchemisten bessere Liebhaber sind;;las razones obvias por las que los alquimistas son mejores amantes;;;;;;;;;x
request_to_rank_up_within_society_hermeticsA;Has a link;;;;;;;;;;;;;x
request_to_rank_up_within_society_hermeticsB;Rulers cannot become full maesters;;;;;;;;;;;;;x
hermetics_write_theory_paper_power_desc;Enables the decision to write a theorem paper and have it be reviewed by fellow members of the Citadel. If it is accepted, you gain §Y[From.Society.GetCurrency]§!.\n;Permet la décision d'écrire un théorème et de le faire examiner par des membres hermétistes. S'il est accepté, vous gagnerez du §Y[From.Society.GetCurrency]§!.\n;Ermöglicht die Entscheidung, eine Abhandlung der Theoreme zu verfassen und sie von anderen Mitgliedern der Hermetiker prüfen zu lassen. Falls sie akzeptiert wird, erhaltet Ihr §Y[Root.Society.GetCurrency]§!.\n;;Activa la decisión de escribir un teorema y de que lo revisen otros miembros del hermetismo. Si lo aceptan, ganarás §Y[From.Society.GetCurrency]§!.\n;;;;;;;;;x
hermetics_write_magnum_opus_power_desc;Enables §Gright-clicking§! on your own portrait in order to write an enciphered book of your knowledge. This is an artifact with potentially powerful bonuses, which only characters with high learning can decipher.;Permet d'écrire un livre chiffré contenant votre savoir. C'est un artefact avec de puissants bonus, que seuls les personnages avec une grande érudition peuvent déchiffrer.\n(Faites un clic droit sur votre portrait);Ermöglicht einen §GRechtsklick§! auf Euer Porträt, um ein verschlüsseltes Buch Eures Wissens zu schreiben. Dabei handelt es sich um ein Artefakt mit potenziell starken Boni, das nur von Charakteren mit hoher Bildung entschlüsselt werden kann.;;Activa el §Gclic con el botón secundario§! en tu propio retrato para escribir tus conocimientos en una obra codificada. Este artefacto podría otorgar bonificaciones considerables que solo pueden descifrar los personajes con un alto nivel de Aprendizaje.;;;;;;;;;x
brew_happiness_potion_power_desc;Enables §Gright-clicking§! the portrait of any §RDepressed§! or §RStressed§! character in your court, in order to make them a milk of the poppy that raises their spirits, in exchange for §Y[From.Society.GetCurrency]§!.;Permet de préparer un breuvage magique qui chasse les mauvaises pensées pour les personnages de la Cour en §Rdépression§! ou ayant de l'§Ranxiété§! en échange de §Y[From.Society.GetCurrency]§!.\n(Faites un clic droit sur leurs portraits);Ermöglicht einen §GRechtsklick§! auf das Porträt einer §Rdeprimierten§! oder §Rgestressten§! Person an Eurem Hof, um gegen einen Preis von §Y[From.Society.GetCurrency]§! für diese einen Trank zuzubereiten, der ihr Gemüt hebt.;;Activa el §Gclic con el botón secundario§! en el retrato de cualquier personaje §Rdeprimido§! o §Restresado§! de tu corte para prepararles una poción que les levante el ánimo a cambio de §Y[From.Society.GetCurrency]§!.;;;;;;;;;x
hermetics_make_horoscope_power_desc;Enables §Gright-clicking§! on portraits of your children in order to make them a horoscope.;Permet de faire l'horoscope de vos enfants.\n(Faites un clic droit sur leurs portraits);Ermöglicht einen §GRechtsklick§! auf das Porträt Eurer Kinder, um ein Horoskop für sie zu erstellen.;;Activa el §Gclic con el botón secundario§! en los retratos de tus hijos para crear su horóscopo.;;;;;;;;;x
invite_hermetic_to_stargazing_power_desc;Enables §Gright-clicking§! on portraits of fellow Citadel members in order to invite them to a stargazing;;;;;;;;;;;;;x
hermetics_acquire_ingredients_decision_power_desc;Enables the 'Acquire Ingredients' decision;;;;;;;;;;;;;x
hermetic_grand_debate_power_desc;Enables the 'Hold a Grand Debate' decision;;;;;;;;;;;;;x
artifact_effect_maester_link;Earning links allows a character to upgrade their §YLearning§! education trait level\nEarning §Y2§! links in a subject allows a maester to select it as a §YSpecialisation§! and earn a further third link in that subject;;;;;;;;;;;;;x
