#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#events;;;;;;;;;;;;;;x
opinion_raised_faith_authority_bad;Raised High Septon Authority;Augmenter l'autorité de la Foi;;;Ha aumentado la Autoridad de la Fe;;;;;;;;;x
opinion_lowered_faith_authority_good;Lowered High Septon Authority;Baisser l'autorité de la Foi;;;Ha bajado la Autoridad de la Fe;;;;;;;;;x
EVTDESCreligious.203;[Root.GetTitledFirstNameWithDynasty], the Council of the Most Devout have convened to discuss your sins, and it has been decided by His Holiness the High Septon that you should be detained at the pleasure of the Faith in [From.Capital.GetName] until a proper judgement of guilt has been brought.\n\n Signed in Sight of the Gods,\n His Holiness the High Septon;[Root.GetTitledFirstNameWithDynasty], le concile de Leurs Saintetés s'est réuni pour traiter de vos péchés et Sa Sainteté le Grand Septon a décidé que vous seriez détenu par la Foi à [From.Capital.GetName] jusqu'au verdict établissant ou non votre culpabilité.\n\n Par la Grâce des Dieux, signé,\n Sa Sainteté le Grand Septon;;;[Root.GetTitledFirstNameWithDynasty], el Consejo de los Máximos Devotos ha sido convocado para hablar de tus pecados, y Su Santidad el Septón Supremo ha establecido que debes ser detenido por la Fe en [From.Capital.GetName] hasta que se haga un juicio adecuado.\n\n Por la Gracia de los Dioses,\n Su Santidad el Septón Supremo;;;;;;;;;x
EVTOPTAreligious.201;Yes, I will submit myself;Oui, je vais me soumettre.;;;Sí, me someteré;;;;;;;;;x
EVTOPTBreligious.201;I answer to no Septon;Je ne réponds devant aucun septon;;;Yo no respondo ante ningún septón;;;;;;;;;x
EVTDESCreligious.204;Your [From.GetRootRelation] [From.GetTitledFirstName] has fallen foul of the faith it seems, as [From.GetSheHe] has been called by the High Septon to [FromFrom.Capital.GetName] to face judgement for [From.GetHerHis] alleged sins. [From.GetFirstName] nobly agreed to this demand, and freely submitted [From.GetHerHim]self to the Faith's custody.;Votre [From.GetRootRelation] [From.GetTitledFirstName] semble s'être mis(e) à dos la Foi, [From.GetSheHe] a été sommé(e) de se rendre à [FromFrom.Capital.GetName] pour que ses pêchés présumés soient jugés. [From.GetFirstName] a noblement accepté de se soumettre, [From.GetSheHe] s'est livré(e) à la Foi.;;;Tu [From.GetRootRelation] [From.GetTitledFirstName] a caído en desgracia con la Fe y parece que ha sido llamado por el Septón Supremo a [FromFrom.Capital.GetName] para enfrentarse a un juicio por sus presuntos pecados. [From.GetFirstName] noblemente aceptó esta demanda, y libremente se somete bajo la custodia de la Fe.;;;;;;;;;x
EVTDESCreligious.205;Your [From.GetRootRelation] [From.GetTitledFirstName] has fallen foul of the faith it seems, as [From.GetSheHe] has been called by the High Septon to [FromFrom.Capital.GetName] to face judgement for [From.GetHerHis] alleged sins. In desperation, [From.GetFirstName] begs me for help and potrection from the Faith, pleading that I harbour [From.GetHerHim] here in my castle.;Votre [From.GetRootRelation] [From.GetTitledFirstName] semble s'être mis(e) à dos la Foi, [From.GetSheHe] a été sommé(e) de se rendre à [FromFrom.Capital.GetName] pour que ses pêchés présumés soient jugés. Desespéré(e), [From.GetFirstName] me supplie de l'aider et de le(a) protéger de la Foi. [From.GetSheHe] veut que je l'accueille ici, dans mon château.;;;Tu [From.GetRootRelation] [From.GetTitledFirstName] ha caído en desgracia con la Fe y parece que ha sido llamado por el Septón Supremo a [FromFrom.Capital.GetName] para enfrentarse en un juicio por sus presuntos pecados. Desesperadamente, [From.GetFirstName] te suplica que le ayudes y le protejas de la Fe, acogiéndole en mi castillo.;;;;;;;;;x
EVTOPTAreligious.205;No, you must answer to the Faith;Non, je ne dois pas froisser la Foi.;;;No, debes responder ante la Fe;;;;;;;;;x
EVTOPTBreligious.205;You will be safe here;Tu seras en sécurité ici.;;;Estarás a salvo aquí;;;;;;;;;x
EVTTITLEreligious.200;Faith Militant Restored;Foi Militante restaurée;;;Fe Militante restaurada;;;;;;;;;x
EVTDESCreligious.200;The Faith of the Seven and the High Septon historically had two military orders, collectively known as the Faith Militant, to call upon in defence of the Faith. The Warrior's Sons were made up fanatical Knights, many from noble families, who have vowed to fight enemies of the Faith. The Poor Fellows was the more humble order made up of common folk and women. These lightly armed footmen protected the pilgrims of Westeros on their travels.\n\nNow the High Septon has acquired enough authority to restore the Faith Militant once more, noble Knights are flocking to join the Warrior's Sons, [Root.GetPeasantNamePlural] are joining the Poor Fellows in their hundreds. The Faith is now truly a force to be reckoned with.;Historiquement, la Foi des Sept et la Grand Septon disposaient de deux ordres combattants, connus collectivement sous le nom de Foi Militante. Les Fils du Guerrier comprenaient des chevaliers très religieux, dont nombre d'entre eux provenaient de familles nobles. Ils faisaient voeu de combattre les ennemis de la Foi. Les Pauvres Compagnons était l'ordre le plus humble, constitué de gens du commun, hommes comme femmes. Ces fantassins légèrement armés protégeaient les pélerins de Westeros durant leurs voyages.\n\nLe Grand Septon a désormais acquis assez d'autorité pour restaurer la Foi Militante, des chevaliers nobles se pressent pour rejoindre les rangs des Fils du Guerrier, et des centaines de paysans rejoignent les Pauvres Compagnons. La Foi est désormais une véritable force avec laquelle il faut compter.;;;La Fe de los Siete y el Septón Supremo históricamente tenían dos órdenes militares, conocidas colectivamente como la Fe Militante. Los Hijos del Guerrero se componían por caballeros fanáticos, muchos de ellos de familias nobles, que se han comprometido a luchar contra los enemigos de la Fe. Los Clérigos Humildes era la orden más humilde formada por el pueblo. Estos hombres de a pie con armas ligeras protegían a los peregrinos de Poniente en sus viajes.\n\nAhora el Septón Supremo ha adquirido la suficiente autoridad para restaurar la Fe Militante, nobles caballeros se presentan para unirse a los Hijos del Guerrero, los campesinos se están uniendo a los Clérigos Humildes por cientos. La Fe es ahora verdaderamente una fuerza a tener en cuenta.;;;;;;;;;x
investiture_law_2;Medium Faith Authority;Autorité de la Foi Intermédiaire;;;Autoridad de la Fe Media;;;;;;;;;x
investiture_law_2_option;Medium;Intermédiaire;;;Media;;;;;;;;;x
investiture_law_2_desc;The High Septon has acquired powers in the realm traditionally held in centuries past, including the right to arm and conduct trials.;Cela faisait des siècles que le Grand Septon n'avait pas acquis un tel pouvoir, il peut conduire des procès et armer la Foi.;;;El Septón Supremo ha adquirido poderes en el Reino tradicionalmente detentados siglos atrás, incluyendo el derecho de armarse y celebrar juicios por la Fe.;;;;;;;;;x
investiture_law_3;High Faith Authority;Autorité de la Foi Haute;;;Autoridad de la Fe Alta;;;;;;;;;x
investiture_law_3_option;High;Haute;;;Alta;;;;;;;;;x
investiture_law_3_desc;The High Septon holds unprecedented powers, becoming one of the most powerful and important figures in the entire realm.;Le pouvoir du Grand Septon est sans précédent, il s'agit désormais d'une des plus importantes et puissantes figures du royaume.;;;El Septón Supremo tiene poderes sin precedentes, convirtiéndose en una de las figuras más poderosas e importantes de todo el reino.;;;;;;;;;x
opinion_investiture_law_0;Minimum Faith Authority;Autorité de la Foi Intermédiaire;;;Autoridad de la Fe Media;;;;;;;;;x
opinion_investiture_law_1;Low Faith Authority;Autorité de la Foi Intermédiaire;;;Autoridad de la Fe Media;;;;;;;;;x
opinion_investiture_law_3;High Faith Authority;Autorité de la Foi Haute;;;Autoridad de la Fe Alta;;;;;;;;;x
TOOLTIPreligious.290;The Faith Militant is Disbanded;La Foi Militante est dissoute;;;La Fe Militante se disuelve;;;;;;;;;x
EVTDESCreligious.290;A series of laws passed have been passed by [Root.Liege.GetTitledName] of [Root.Liege.PrimaryTitle.GetName] limiting the powers of [Root.Liege.GetHerHis] vassal the High Septon in the realm. One of these laws prohibits the Faith from arming, and so the Faith Militant, comprising of the Warrior's Sons and Poor Fellows, has been disbanded.;Une série de lois ont été promulguées par [Root.Liege.GetTitledName] de [Root.Liege.PrimaryTitle.GetName], elles limitent le pouvoir du Grand Septon au sein du royaume. L'une de ces lois interdit à la Foi de s'armer, aussi la Foi Militante, qui comprend les Fils du Guerrier et les Pauvres Compagnons, a-t-elle été dissoute.;;;Una serie de leyes han sido promulgadas por [Root.Liege.GetTitledName] de [Root.Liege.PrimaryTitle.GetName] limitando los poderes del Septón Supremo en el Reino. Una de estas leyes prohíbe que la Fe esté armada, por lo que la Fe Militante, que comprende a  los Hijos del Guerrero y a los Clérigos Humildes, se ha disuelto.;;;;;;;;;x
TOOLTIPINVEST0;-Secular lieges can appoint Septons\n-The High Septon cannot withhold blessing of his liege's rule\n-The Faith is barred from arming or holding lands\n;-Les lords peuvent nommer des septons\n-Le Grand Septon ne peut refuser de donner sa bénédiction au souverain\n-La Foi ne peut s'armer ou détenir des terres;;;Los Señores laicos pueden nombrar septones\n-El Septón Supremo no puede negarse a dar la bendición a su soberano\n-La Fe no puede armarse ni poseer tierras\n;;;;;;;;;x
TOOLTIPINVEST1;-The High Septon appoints Septons\n-The High Septon can withhold blessing of his liege's rule\n-The Faith is barred from arming or holding lands\n;-Le Grand Septon nomme les Septons\n-Le Grand Septon peut refuser de donner sa bénédiction au souverain\n-La Foi ne peut s'armer ou détenir des terres\n;;;El Septón Supremo nombra a los septones\n-El Septón Supremo puede negarse a dar su bendición a su soberano\n-La Fe no puede armarse ni poseer tierras\n;;;;;;;;;x
TOOLTIPINVEST2; -The High Septon appoints Septons\n-The High Septon can withhold blessing of his liege's rule\n-The Faith Militant is legal and allowed to arm but cannot hold lands\n-The Most Devout can call followers of the Faith for trial\n-The High Septon can declare neutrality in civil wars\n -Rulers can request excommunications from the High Septon; -Le Grand Septon nomme les Septons\n-Le Grand Septon peut refuser de donner sa bénédiction au souverain\n-La Foi Militante est légale et est autorisés à s'armer mais ne peut détenir de terres\n-Leurs Saintetés peuvent convoquer des fidèles de la Foi pour les juger\n-Le Grand Septon peut se déclarer neutre lors des guerres civiles.;;;El Septón Supremo nombra a los septones\n-El Septón Supremo puede negarse a dar su bendición a su soberano\n-La Fe Militante es legal y se le permite estar armada, pero no puede poseer tierras\n-Los Máximos Devotos pueden llamar los seguidores de la Fe para los juicios\n-El Septón Supremo puede declarar;;;;;;;;;x
TOOLTIPINVEST3; -The High Septon appoints Septons\n-The High Septon can withhold blessing of his liege's rule\n-The Faith Militant and Septons are allowed to both arm and acquire lands\n-The Most Devout can call followers of the Faith for trial\n-The High Septon can declare neutrality in civil wars\n-Excommunication wars against anathema of the faith are legal\n; -Le Grand Septon nomme les septons\n-Le Grand Septon peut refuser de donner sa bénédiction au souverain\n-La Foi Militante est légale et est autorisés à s'armer et à détenir\n-Leurs Saintetés peuvent convoquer des fidèles de la Foi pour les juger\n--Le Grand Septon peut se déclarer neutre lors des guerres civiles\n-Les guerres d'excomunication contre les anathèmes sont légales\n;;;El Septón Supremo nombra a los septones\n-El Septon Supremo puede negarse a dar la bendición a su soberano\n-La Fe Militante es legal y se le permite estar armada y los septones pueden poseer tierras\n-Los Máximos Devotos pueden llamar a los seguidores de la Fe para los juicios\n-El Septón Supremo puede declarar;;;;;;;;;x
EVTDESCreligious.301;You have given one of your extra sons to the temple..;Vous avez donné l'un de vos fils au temple…;;;Has dado a uno de tus hijos al templo...;;;;;;;;;x
EVTDESCreligious.302;Your father has decided to send you to the Temple.;Votre père a décidé de vous envoyer au temple…;;;Tu padre ha decidido enviarte al Templo...;;;;;;;;;x
EVTDESCreligious.303;You have given one of your extra sons to the temple..;Vous avez donné l'un de vos fils au temple…;;;Has dado a uno de tus hijos al templo...;;;;;;;;;x
EVTDESCreligious.304;Your father has decided to send you to the Temple.;Votre père a décidé de vous envoyer au temple…;;;Tu padre ha decidido enviarte al Templo...;;;;;;;;;x
lady_of_the_waves;Lady of the Waves;Dame des Vagues;;;Nuestra Señora de las Olas;;;;;;;;;x
lady_of_the_waves_DESC;The Lady of the Waves was a goddess of old worshiped by First Men on the Three Sisters. Sacred storms were the result of the Lady mating with the Lord of the Skies. When they worshipped her, the Sistermen were a free people ruled by local kings, who also acted as pirate kings.;La Dame des Vagues était la déesse honorée par les Premiers Hommes sur les Trois Soeurs. Les tempêtes étaient le résultat de ses accouplements avec le Seigneur des Cieux. A cette époque, les Soeurois étaient un peuple libre, dirigé par des rois locaux qui pratiquaient la piraterie.;;;Nuestra Señora de las Olas era una antigua diosa adorada por los Primeros Hombres en las Tres Hermanas. Tormentas sagradas eran el resultado del apareamiento entre la Señora de las Olas y el Señor de los Cielos. Cuando la adoraban, los hermaneños eran un pueblo libre gobernados por reyes locales, que actuaban como reyes piratas.;;;;;;;;;x
lady_of_the_waves_FEATURES;§Y*§! Can take captives as concubines\n§Y*§! Is a traditional slaver religion\n§Y*§! May freely invade neighbours if independent\n§Y*§! May be subject to anti-piracy wars;§Y*§! Peut prendre des captives comme cuncubines\n§Y*§! Est une religion traditionnellement esclavagiste\n§Y*§! Peut librement envahir ses voisins si indépendant\n§Y*§! Peut être sujet à des guerres anti-piraterie;;;\n§Y*§! Pueden sacrificar prisioneros al Dios Ahogado\--§Y*§! Pueden tomar prisioneras como concubinas\n§Y*§! Es una religión tradicionalmente esclavista\n§Y*§! Los reyes independientes pueden invadir a los vecinos libremente\n§Y*§! Pueden ser objetivo de guerras antipiratería;;;;;;;;;x
GOD_LADY_OF_THE_WAVES;The Lady of the Waves;La Dame des Vagues;;;La Señora de las Olas;;;;;;;;;x
GOD_LORD_OF_THE_SKIES;The Lord of the Skies;Le Seigneur des Cieux;;;Señor de los Cielos;;;;;;;;;x
high_faith_authority;High Faith Authority;Autorité de la Foi Haute;;;Autoridad de la Fe Alta;;;;;;;;;x
expelled_d_poor_fellows;Expelled The Poor Fellows;A expulsé les Pauvres Compagnons;;;Ha expulsado a Los Clérigos Humildes;;;;;;;;;x
expelled_d_warriors_sons;Expelled The Warrior's Sons;A expulsé les Fils du Guerrier;;;Ha expulsado a los Hijos del Guerrero;;;;;;;;;x
TOOLTIPreligious.22;The High Septon will decide who shall succeed [From.GetFirstNameWithDynasty] to the [From.PrimaryTitle.GetFullName];Le Grand Septon va choisir la personne qui va succéder à [From.GetFirstNameWithDynasty] et devenir ainsi le maître de(u) [From.PrimaryTitle.GetFullName];;;El Septón Supremo decidirá quién sucederá a [From.GetFirstNameWithDynasty] y será el nuevo [From.PrimaryTitle.GetFullName];;;;;;;;;x
EVTDESCreligious.22;[FromFrom.GetFirstNameWithDynasty] was clearly not fit to rule, the Gods scorned on [FromFrom.GetHerHis] unholy nature. Now I must decide who shall succeed [FromFrom.GetHerHim].;[FromFrom.GetFirstNameWithDynasty] n'était clairement pas fait(e) pour régner, les Dieux ont puni son impiété. Désormais je dois choisir la personne qui va lui succéder.;;;[FromFrom.GetFirstNameWithDynasty] claramente no era apto para gobernar, los Dioses lo despreciaron por su naturaleza impía. Ahora tengo que decidir quién será su sucesor.;;;;;;;;;x
EVTOPTAreligious.22;The heir, [FromFrom.Heir.GetFirstName] [FromFrom.Heir.GetOnlyDynastyName], is acceptable;L'héritier(e), [FromFrom.Heir.GetFirstName] [FromFrom.Heir.GetOnlyDynastyName], convient.;;;El heredero, [FromFrom.Heir.GetFirstName] [FromFrom.Heir.GetOnlyDynastyName], es aceptable.;;;;;;;;;x
EVTOPTBreligious.22;No, another scion of House [FromFrom.GetOnlyDynastyName] is more holy;Non, un autre membre de la maison [FromFrom.GetOnlyDynastyName] fait preuve de plus de piété.;;;No, otro heredero de la Casa [FromFrom.GetOnlyDynastyName] demuestra más piedad.;;;;;;;;;x
